order_date,region,country,product_category,product_name,revenue,cost,shipping_cost,material_cost
2024-06-16,Europe,Germany,Technology,Business Tablet,2542.52,1169.14,193.41,975.73
2024-01-05,Europe,United Kingdom,Technology,Smartphone X,1244.67,596.33,46.05,550.28
2024-02-09,South America,Chile,Technology,Laptop Pro,3359.09,1680.42,232.07,1448.35
2024-02-03,North America,United States,Office Supplies,Printer,5541.52,2478.16,226.51,2251.64
2025-06-12,Asia Pacific,Singapore,Office Supplies,Desk Organizer,8907.28,3957.58,501.23,3456.35
2024-06-02,Asia Pacific,Australia,Furniture,Ergonomic Chair,2748.67,1300.72,133.96,1166.76
2024-03-27,North America,Canada,Technology,Smartphone X,7764.54,3745.46,402.43,3343.03
2024-10-08,North America,Mexico,Office Supplies,Premium Paper,5292.21,1988.9,254.64,1734.26
2025-10-24,South America,Chile,Office Supplies,Premium Paper,3697.16,1415.34,118.5,1296.84
2024-02-24,Europe,Spain,Office Supplies,Printer,8527.18,3362.78,469.77,2893.02
2025-01-31,Europe,United Kingdom,Technology,Business Tablet,5368.74,2197.06,359.56,1837.5
2025-12-31,Asia Pacific,India,Furniture,Conference Table,6716.87,2745.91,440.57,2305.34
2024-02-12,North America,Canada,Technology,Cloud Server,9361.38,4104.59,716.28,3388.31
2024-12-20,Asia Pacific,Japan,Office Supplies,Printer,5328.88,1837.24,176.39,1660.85
2025-12-29,North America,Mexico,Technology,Cloud Server,4667.07,1875.28,244.33,1630.96
2025-04-07,South America,Argentina,Office Supplies,Printer,5957.03,2211.14,263.26,1947.88
2025-12-26,Europe,France,Technology,Cloud Server,1909.66,1317.84,246.25,1071.59
2025-04-26,Europe,Germany,Office Supplies,Premium Paper,7251.6,3667.57,541.23,3126.35
2025-09-06,Asia Pacific,Australia,Furniture,Storage Cabinet,4887.53,1983.14,322.49,1660.65
2024-04-18,South America,Argentina,Technology,Smartphone X,6938.57,2790.88,354.48,2436.39
2025-05-15,Europe,France,Office Supplies,Printer,6068.17,2324.23,191.11,2133.12
2024-06-21,South America,Argentina,Office Supplies,Printer,6428.62,3005.16,313.59,2691.57
2024-05-06,North America,United States,Office Supplies,Office Chair,6955.63,2778.51,277.3,2501.21
2024-03-05,Asia Pacific,Australia,Technology,Smartphone X,3124.9,1409.05,238.88,1170.17
2024-02-20,Europe,United Kingdom,Office Supplies,Printer,3695.7,1406.54,164.42,1242.12
2024-12-30,Asia Pacific,Australia,Office Supplies,Office Chair,9603.08,4047.76,556.14,3491.63
2025-11-10,North America,United States,Office Supplies,Desk Organizer,7143.88,3427.83,362.41,3065.41
2025-06-05,Europe,Spain,Furniture,Ergonomic Chair,7706.96,3201.51,540.85,2660.66
2025-08-17,Europe,Germany,Furniture,Storage Cabinet,7711.76,2681.14,308.83,2372.31
2025-04-30,Europe,United Kingdom,Office Supplies,Desk Organizer,5811.98,2612.88,201.53,2411.35
2025-08-15,South America,Chile,Technology,Smartphone X,4214.21,1642.99,136.17,1506.82
2025-09-22,North America,United States,Furniture,Storage Cabinet,842.44,391.35,65.86,325.49
2025-06-14,Asia Pacific,India,Technology,Laptop Pro,4001.26,1905.01,230.45,1674.56
2025-09-03,Europe,Germany,Technology,Business Tablet,8491.58,3091.53,323.43,2768.1
2024-10-18,Europe,Germany,Furniture,Conference Table,7016.74,3335.87,458.76,2877.11
2025-08-07,South America,Brazil,Office Supplies,Premium Paper,2256.94,821.12,143.22,677.91
2024-08-29,South America,Chile,Technology,Laptop Pro,5816.18,2609.44,328.09,2281.34
2024-10-17,South America,Chile,Technology,Cloud Server,7842.79,3194.09,332.72,2861.38
2024-10-06,North America,Mexico,Technology,Smartphone X,3340.29,1483.7,131.21,1352.5
2024-07-09,South America,Argentina,Office Supplies,Desk Organizer,3141.89,1444.77,159.14,1285.63
2024-10-08,Europe,United Kingdom,Office Supplies,Office Chair,7781.71,3757.23,529.79,3227.45
2025-09-05,South America,Argentina,Technology,Cloud Server,6141.89,2785.93,343.42,2442.51
2025-11-30,South America,Argentina,Office Supplies,Printer,6289.15,2356.69,310.74,2045.95
2025-04-01,Europe,United Kingdom,Office Supplies,Desk Organizer,8246.75,3317.19,574.46,2742.74
2025-09-23,Asia Pacific,Japan,Technology,Business Tablet,3637.67,1495.53,165.69,1329.84
2024-05-27,North America,Mexico,Office Supplies,Premium Paper,9444.71,4378.59,657.46,3721.13
2025-08-20,Europe,Spain,Furniture,Storage Cabinet,3048.56,1502.03,150.69,1351.34
2025-03-04,Europe,Germany,Furniture,Conference Table,8477.93,3866.06,589.5,3276.56
2024-09-05,North America,Canada,Office Supplies,Desk Organizer,1805.02,860.68,74.6,786.08
2024-07-31,North America,Canada,Furniture,Ergonomic Chair,1005.72,426.06,65.99,360.07
2024-07-27,South America,Argentina,Office Supplies,Printer,5209.84,2152.2,398.09,1754.11
2024-12-03,Asia Pacific,Singapore,Furniture,Ergonomic Chair,6919.91,2888.18,345.79,2542.4
2025-11-13,Asia Pacific,Singapore,Furniture,Storage Cabinet,5835.41,2186.26,433.77,1752.49
2024-12-11,Europe,France,Office Supplies,Desk Organizer,6690.76,2555.49,286.18,2269.31
2025-09-08,Asia Pacific,Japan,Office Supplies,Office Chair,2073.28,738.12,104.81,633.31
2024-09-18,South America,Argentina,Technology,Business Tablet,8096.54,2912.39,267.77,2644.62
2024-06-03,Europe,Spain,Office Supplies,Desk Organizer,2875.57,1381.93,210.7,1171.23
2024-05-20,Europe,France,Office Supplies,Premium Paper,6499.94,2550.93,510.57,2040.35
2024-12-21,Europe,United Kingdom,Office Supplies,Printer,6459.82,2462.13,296.05,2166.07
2025-07-14,Asia Pacific,India,Furniture,Executive Desk,6446.13,3377.49,487.47,2890.02
2024-07-09,South America,Argentina,Office Supplies,Office Chair,2268.58,982.4,135.1,847.3
2024-02-18,Asia Pacific,Japan,Technology,Smartphone X,5705.69,1895.79,182.74,1713.05
2025-06-01,Europe,Italy,Technology,Laptop Pro,3954.49,1396.38,134.75,1261.63
2024-09-30,Asia Pacific,Singapore,Furniture,Ergonomic Chair,6013.6,2784.81,289.21,2495.6
2025-09-04,Europe,United Kingdom,Technology,Cloud Server,679.98,263.73,41.36,222.37
2025-03-15,Europe,Germany,Office Supplies,Office Chair,3507.04,1816.99,249.29,1567.71
2024-02-15,Asia Pacific,India,Furniture,Storage Cabinet,5051.78,2528.44,333.3,2195.14
2024-05-06,North America,United States,Office Supplies,Premium Paper,602.98,293.97,45.14,248.84
2024-05-23,Europe,Italy,Furniture,Storage Cabinet,3231.26,1488.3,129.44,1358.86
2025-04-15,Europe,United Kingdom,Office Supplies,Office Chair,9681.05,3557.02,427.62,3129.4
2024-03-25,North America,Canada,Office Supplies,Office Chair,8098.57,3062.81,415.05,2647.76
2024-12-25,South America,Brazil,Technology,Smartphone X,2411.84,877.09,122.26,754.83
2024-12-30,Asia Pacific,India,Office Supplies,Office Chair,2880.19,1139.97,135.13,1004.84
2025-03-07,South America,Brazil,Technology,Smartphone X,4349.23,2179.47,293.01,1886.47
2024-05-27,South America,Chile,Office Supplies,Premium Paper,573.3,275.87,27.41,248.46
2025-12-02,South America,Chile,Office Supplies,Premium Paper,4549.53,1608.39,241.66,1366.73
2024-03-18,Europe,France,Technology,Laptop Pro,8569.22,3705.79,551.92,3153.87
2024-07-26,North America,United States,Office Supplies,Office Chair,5956.32,2378.11,386.05,1992.06
2024-08-24,Europe,United Kingdom,Office Supplies,Printer,7473.72,3613.88,586.06,3027.82
2025-03-04,Asia Pacific,Singapore,Technology,Cloud Server,6025.98,2418.14,440.1,1978.04
2025-12-24,North America,United States,Technology,Business Tablet,2178.06,986.93,110.24,876.69
2025-06-25,Asia Pacific,Australia,Furniture,Executive Desk,5948.6,2100.62,188.73,1911.9
2024-03-11,Europe,United Kingdom,Furniture,Ergonomic Chair,5671.54,1989.12,259.77,1729.35
2024-02-21,North America,United States,Office Supplies,Desk Organizer,7859.55,3534.63,323.92,3210.71
2025-03-02,North America,United States,Technology,Business Tablet,5078.94,2442.12,330.11,2112.01
2024-07-17,South America,Chile,Technology,Laptop Pro,5987.57,2545.49,263.99,2281.5
2025-02-19,Asia Pacific,Japan,Office Supplies,Desk Organizer,813.55,351.3,28.31,322.99
2025-04-18,Europe,United Kingdom,Office Supplies,Premium Paper,1557.53,611.76,101.53,510.23
2025-09-29,North America,Mexico,Furniture,Conference Table,8694.78,4342.55,533.68,3808.87
2025-08-01,South America,Brazil,Office Supplies,Printer,4116.48,1503.32,201.42,1301.9
2025-03-31,Asia Pacific,India,Office Supplies,Premium Paper,5189.02,2539.08,406.79,2132.3
2025-07-30,North America,United States,Furniture,Executive Desk,9819.8,4604.51,648.65,3955.85
2025-08-26,Europe,Italy,Furniture,Conference Table,2849.81,1288.04,155.05,1133.0
2024-08-04,South America,Argentina,Furniture,Storage Cabinet,765.33,352.94,54.21,298.73
2024-11-03,Europe,Italy,Office Supplies,Printer,9316.73,4676.24,665.23,4011.01
2024-12-08,North America,Canada,Office Supplies,Premium Paper,6807.49,3454.1,541.36,2912.75
2025-01-12,Europe,Spain,Office Supplies,Desk Organizer,2209.3,792.59,125.71,666.88
2025-10-25,Asia Pacific,Singapore,Technology,Smartphone X,4776.58,2188.07,338.84,1849.23
2025-02-24,Europe,France,Furniture,Storage Cabinet,7982.54,3640.88,265.36,3375.52
2025-07-28,South America,Chile,Technology,Laptop Pro,750.7,351.27,57.78,293.49
2024-08-13,South America,Brazil,Furniture,Executive Desk,6100.89,2787.02,184.09,2602.93
2025-07-23,Europe,Italy,Technology,Laptop Pro,8787.39,4430.42,483.13,3947.29
2025-02-19,North America,Mexico,Technology,Business Tablet,9326.13,4510.95,590.8,3920.15
2025-06-20,South America,Argentina,Office Supplies,Desk Organizer,7956.5,2993.6,505.65,2487.95
2025-04-20,North America,Mexico,Office Supplies,Office Chair,8868.94,3310.26,515.8,2794.46
2025-03-13,South America,Argentina,Office Supplies,Premium Paper,9659.33,4146.04,596.82,3549.22
2025-08-31,Asia Pacific,Singapore,Furniture,Executive Desk,9909.65,4559.23,371.26,4187.97
2024-12-28,Europe,France,Office Supplies,Desk Organizer,2781.5,1420.83,199.42,1221.41
2025-11-09,South America,Argentina,Furniture,Conference Table,3841.21,1364.21,183.79,1180.43
2025-03-10,South America,Chile,Office Supplies,Desk Organizer,6570.14,2532.38,374.94,2157.44
2025-07-18,North America,Mexico,Technology,Cloud Server,7405.91,2901.52,388.54,2512.98
2024-10-15,South America,Argentina,Furniture,Conference Table,4051.25,2123.51,309.62,1813.89
2025-11-13,Asia Pacific,Australia,Technology,Smartphone X,4042.02,1819.61,240.55,1579.06
2024-05-07,North America,Canada,Technology,Laptop Pro,8502.36,3612.01,281.25,3330.76
2025-01-24,Asia Pacific,Singapore,Furniture,Executive Desk,1912.69,874.24,68.09,806.16
2024-04-01,South America,Chile,Furniture,Conference Table,2502.78,920.33,79.79,840.55
2025-10-04,Europe,France,Furniture,Storage Cabinet,5789.71,3844.21,758.08,3086.13
2025-05-03,Asia Pacific,Japan,Technology,Business Tablet,8509.48,3328.63,548.67,2779.97
2024-02-24,North America,Mexico,Furniture,Ergonomic Chair,7867.74,3824.47,335.79,3488.68
2025-05-31,Europe,Germany,Technology,Smartphone X,4330.69,2111.8,257.51,1854.29
2024-10-24,Asia Pacific,India,Office Supplies,Office Chair,5920.56,2138.25,215.37,1922.88
2025-08-15,North America,United States,Office Supplies,Desk Organizer,5351.49,2284.99,410.11,1874.88
2024-09-07,Asia Pacific,Singapore,Office Supplies,Premium Paper,3504.53,1785.39,226.52,1558.87
2025-05-21,South America,Chile,Technology,Cloud Server,3356.23,1165.96,121.75,1044.21
2024-11-04,North America,Canada,Furniture,Ergonomic Chair,2460.76,1017.27,187.63,829.63
2024-03-19,Europe,United Kingdom,Office Supplies,Printer,800.75,370.86,60.05,310.8
2025-04-15,North America,United States,Furniture,Ergonomic Chair,5397.91,2425.64,212.7,2212.93
2025-08-28,Asia Pacific,Singapore,Furniture,Ergonomic Chair,9922.21,3855.36,601.19,3254.17
2024-07-20,North America,Mexico,Technology,Cloud Server,5590.49,2812.22,388.82,2423.4
2024-01-05,Asia Pacific,Australia,Technology,Cloud Server,5939.99,2432.68,408.08,2024.59
2025-08-16,Asia Pacific,Australia,Technology,Laptop Pro,7965.57,2828.66,358.39,2470.27
2025-05-13,South America,Argentina,Furniture,Conference Table,3813.67,1768.54,143.06,1625.48
2024-01-02,Europe,Spain,Technology,Cloud Server,6307.31,3171.22,391.53,2779.69
2024-08-07,North America,Mexico,Furniture,Conference Table,4012.25,1972.89,184.76,1788.14
2025-06-25,Asia Pacific,India,Technology,Laptop Pro,3587.03,1605.83,260.97,1344.86
2024-11-02,South America,Argentina,Office Supplies,Premium Paper,6608.74,3320.58,474.88,2845.71
2024-10-20,North America,Canada,Technology,Business Tablet,8405.61,3331.27,388.06,2943.21
2025-03-02,North America,United States,Technology,Laptop Pro,8390.02,3303.87,356.85,2947.01
2025-02-02,North America,United States,Furniture,Conference Table,5911.35,2201.51,424.59,1776.92
2024-03-26,South America,Brazil,Furniture,Ergonomic Chair,2676.2,1159.84,202.46,957.38
2025-10-01,Asia Pacific,Australia,Office Supplies,Premium Paper,7347.05,2498.96,239.04,2259.92
2024-09-12,Europe,Germany,Office Supplies,Printer,1529.38,558.46,56.09,502.38
2024-09-22,Europe,France,Technology,Smartphone X,2071.85,930.98,112.67,818.31
2025-02-12,Europe,Italy,Furniture,Executive Desk,9101.74,3579.44,388.23,3191.21
2024-03-28,Asia Pacific,Australia,Technology,Smartphone X,2574.15,976.02,127.69,848.33
2024-01-13,North America,Mexico,Office Supplies,Premium Paper,3623.02,1567.37,246.19,1321.19
2024-11-23,Europe,Italy,Furniture,Executive Desk,6836.34,3189.11,392.68,2796.43
2025-08-02,Europe,United Kingdom,Technology,Business Tablet,6130.16,2429.07,433.54,1995.54
2024-04-28,Europe,United Kingdom,Technology,Business Tablet,5285.88,2049.55,233.7,1815.85
2024-03-27,North America,Mexico,Office Supplies,Desk Organizer,9062.16,4043.41,534.89,3508.53
2024-10-18,North America,Canada,Office Supplies,Office Chair,554.35,197.47,21.13,176.34
2025-12-28,Europe,Germany,Office Supplies,Printer,8955.28,5809.94,1058.19,4751.75
2024-11-10,South America,Chile,Furniture,Storage Cabinet,4330.83,1952.44,247.67,1704.77
2025-12-08,North America,Canada,Technology,Laptop Pro,2849.28,1231.41,211.83,1019.58
2024-11-30,Europe,Italy,Office Supplies,Printer,7091.56,3306.9,565.96,2740.94
2024-11-16,North America,United States,Furniture,Executive Desk,5817.59,1969.67,202.19,1767.47
2024-07-14,Europe,Spain,Office Supplies,Office Chair,2568.42,1092.44,183.49,908.95
2025-06-30,North America,United States,Office Supplies,Office Chair,5659.87,2936.09,445.11,2490.98
2024-05-08,North America,Mexico,Furniture,Ergonomic Chair,4248.09,2103.79,228.68,1875.11
2024-03-24,North America,United States,Technology,Smartphone X,3474.78,1803.31,272.34,1530.97
2024-09-16,North America,United States,Furniture,Storage Cabinet,4689.61,1680.35,245.78,1434.57
2025-01-29,Europe,United Kingdom,Technology,Smartphone X,6692.22,3066.56,421.98,2644.58
2025-08-27,South America,Chile,Furniture,Storage Cabinet,7229.12,3481.63,326.17,3155.46
2025-07-06,South America,Argentina,Technology,Laptop Pro,877.31,382.92,34.15,348.77
2024-10-26,Europe,Germany,Technology,Smartphone X,7140.1,3433.6,346.43,3087.17
2024-03-15,Europe,Spain,Furniture,Storage Cabinet,9682.03,3791.58,676.91,3114.67
2024-05-20,Asia Pacific,Australia,Technology,Cloud Server,3790.37,1836.99,196.51,1640.49
2025-11-13,North America,Mexico,Technology,Cloud Server,9981.85,4305.73,660.76,3644.98
2025-12-27,North America,Mexico,Furniture,Ergonomic Chair,7143.5,2827.45,449.17,2378.28
2025-07-18,North America,Mexico,Furniture,Conference Table,9124.44,4340.75,716.38,3624.37
2025-10-03,North America,Canada,Furniture,Storage Cabinet,5401.74,2435.67,427.76,2007.91
2024-02-10,Asia Pacific,Japan,Furniture,Conference Table,3846.68,1945.56,264.13,1681.43
2024-08-24,Europe,Spain,Furniture,Ergonomic Chair,5998.73,2067.45,204.15,1863.3
2025-03-12,North America,Mexico,Technology,Smartphone X,3528.11,1412.12,188.33,1223.79
2024-02-28,Asia Pacific,India,Office Supplies,Premium Paper,5208.37,2200.04,344.59,1855.45
2025-07-18,Asia Pacific,Australia,Furniture,Storage Cabinet,2379.29,953.79,116.33,837.45
2025-03-02,South America,Brazil,Technology,Smartphone X,5694.92,1981.78,263.49,1718.29
2025-08-15,Asia Pacific,India,Furniture,Ergonomic Chair,5748.23,2614.71,252.32,2362.39
2024-06-24,North America,Canada,Furniture,Ergonomic Chair,3698.15,1485.65,267.4,1218.25
2024-07-12,Europe,United Kingdom,Furniture,Executive Desk,3834.68,1400.09,194.32,1205.78
2025-11-06,Asia Pacific,India,Furniture,Executive Desk,746.14,303.71,33.9,269.81
2024-04-19,North America,Canada,Technology,Cloud Server,7684.94,3386.07,234.32,3151.75
2024-12-09,Europe,United Kingdom,Technology,Cloud Server,2754.83,1398.67,207.38,1191.29
2024-05-24,North America,Canada,Technology,Cloud Server,8728.64,3737.13,481.09,3256.04
2025-04-22,Europe,France,Furniture,Conference Table,2556.55,1174.56,91.02,1083.54
2025-06-12,Europe,Italy,Technology,Smartphone X,3856.4,1900.61,245.8,1654.81
2025-11-29,Asia Pacific,Japan,Technology,Laptop Pro,9080.0,3741.36,416.4,3324.96
2025-08-18,South America,Brazil,Office Supplies,Office Chair,1168.14,488.21,84.18,404.03
2024-07-29,North America,United States,Technology,Cloud Server,2038.75,829.63,144.39,685.25
2024-12-08,Asia Pacific,India,Technology,Smartphone X,8233.37,3584.43,456.72,3127.71
2024-01-20,North America,Mexico,Office Supplies,Printer,5697.85,2224.82,197.34,2027.49
2024-02-08,Europe,France,Technology,Smartphone X,3393.24,1483.36,105.82,1377.53
2024-03-30,South America,Brazil,Technology,Business Tablet,9738.89,3614.32,601.09,3013.23
2025-04-26,South America,Chile,Furniture,Conference Table,2245.31,826.34,131.11,695.23
2025-08-10,South America,Brazil,Technology,Smartphone X,9645.13,3898.82,600.04,3298.79
2025-11-11,South America,Argentina,Technology,Smartphone X,3414.48,1200.62,109.84,1090.78
2025-01-04,Europe,Germany,Technology,Business Tablet,8512.83,2816.82,260.49,2556.33
2024-10-26,Europe,France,Technology,Smartphone X,3694.17,1541.78,248.47,1293.31
2025-08-07,Asia Pacific,Japan,Technology,Cloud Server,7718.47,3967.35,495.77,3471.58
2024-05-10,North America,Mexico,Office Supplies,Desk Organizer,7672.7,3855.85,408.28,3447.57
2025-11-03,Europe,Italy,Office Supplies,Premium Paper,7252.34,5165.89,1134.68,4031.22
2025-07-21,South America,Chile,Furniture,Storage Cabinet,5165.51,2186.64,268.08,1918.56
2025-01-14,Europe,France,Furniture,Storage Cabinet,4914.83,1872.35,341.54,1530.81
2025-09-13,Europe,Spain,Furniture,Conference Table,6339.88,2957.41,443.75,2513.66
2024-02-12,Asia Pacific,Singapore,Technology,Laptop Pro,3111.65,1120.76,132.7,988.06
2024-12-15,South America,Chile,Technology,Cloud Server,8368.84,3089.57,298.55,2791.02
2025-07-22,Europe,Italy,Furniture,Storage Cabinet,7899.17,3485.03,252.79,3232.24
2025-10-03,Europe,United Kingdom,Office Supplies,Printer,5344.99,3472.49,850.21,2622.28
2025-10-14,Asia Pacific,Japan,Furniture,Storage Cabinet,7342.78,2790.05,550.9,2239.15
2024-11-09,North America,United States,Furniture,Conference Table,4756.55,2125.94,217.9,1908.05
2024-02-01,South America,Brazil,Furniture,Ergonomic Chair,8550.68,3975.06,260.13,3714.94
2024-02-25,South America,Chile,Technology,Business Tablet,2373.59,1015.41,104.33,911.07
2024-02-26,Asia Pacific,Australia,Furniture,Ergonomic Chair,7330.39,3496.98,466.86,3030.12
2024-09-30,Asia Pacific,India,Office Supplies,Desk Organizer,4832.31,2222.61,266.58,1956.03
